epoch,acc,loss,val_acc,val_loss
0,0.0,1.70481610298,0.5,0.725881814957
1,0.65625,0.486245065928,1.0,0.370592355728
2,0.96875,0.187899619341,1.0,0.0691789910197
3,1.0,0.019962368533,1.0,0.00508784456179
4,1.0,0.0029776878655,1.0,0.00306198140606
