epoch,acc,loss,val_acc,val_loss
0,0.878125,0.158100747302,1.0,1.19209303762e-07
1,1.0,1.19209303762e-07,1.0,1.19209303762e-07
2,1.0,1.19209303762e-07,1.0,1.21817006971e-07
3,1.0,2.60027758259e-07,1.0,1.26287358171e-07
4,1.0,1.50874379301e-07,1.0,1.2889506138e-07
