epoch,acc,loss,val_acc,val_loss
0,0.490625,1.00951519608,0.55625,0.736714398861
1,0.70625,0.625898683071,0.48125,0.700580525398
2,0.76875,0.57662795186,0.5,0.708304464817
3,0.8,0.473334291577,0.50625,0.803973841667
4,0.871875,0.361379894614,0.48125,0.875234484673
5,0.925,0.252974662185,0.49375,0.934430336952
