epoch,acc,loss,val_acc,val_loss
0,0.50625,1.62101417184,0.5125,0.69623850584
1,0.50625,0.693235617876,0.5125,0.693149900436
2,0.53125,0.69212654829,0.475,0.693491113186
3,0.6375,0.690235096216,0.5125,0.693664598465
4,0.640625,0.687773704529,0.525,0.694016742706
5,0.6375,0.679207909107,0.54375,0.695994484425
