epoch,acc,loss,val_acc,val_loss
0,0.928125,0.076545208965,1.0,3.15532150807e-07
1,1.0,1.86607640273e-06,1.0,1.19209289551e-07
2,1.0,1.20140612125e-07,1.0,1.19209289551e-07
3,1.0,1.22375787726e-07,1.0,1.19209289551e-07
4,1.0,1.20513141155e-07,1.0,1.19209289551e-07
