epoch,acc,loss,val_acc,val_loss
0,0.73125,0.978727795184,1.0,0.211287397146
1,0.99375,0.056673691934,1.0,0.00214347958972
2,1.0,0.00270113088518,1.0,3.42426708812e-05
3,1.0,2.38229742308e-05,1.0,6.77755433571e-06
4,1.0,4.61552652382e-06,1.0,5.30715650484e-06
5,1.0,2.25185196712e-06,1.0,4.94728581089e-06
6,1.0,1.85581003393e-05,1.0,4.76064287795e-06
7,1.0,6.62936161717e-06,1.0,4.63658634544e-06
