epoch,acc,loss,val_acc,val_loss
0,0.559375,0.682680040598,0.7125,0.656250596046
1,0.796875,0.574505120516,0.7875,0.56618282795
2,0.821875,0.513218787313,0.78125,0.616690266132
3,0.78125,0.613768970966,0.6875,0.678521406651
4,0.596875,0.665471863747,0.58125,0.683154785633
5,0.565625,0.684188020229,0.50625,0.692127466202
