epoch,acc,loss,val_acc,val_loss
0,0.853125,0.461172057194,1.0,1.19209289551e-07
1,1.0,1.19209289551e-07,1.0,1.19209289551e-07
2,1.0,1.19209289551e-07,1.0,1.19209289551e-07
3,1.0,1.19209289551e-07,1.0,1.19209289551e-07
4,1.0,1.19209289551e-07,1.0,1.19209289551e-07
