epoch,acc,loss,val_acc,val_loss
0,0.709375,1.0109940175,0.98125,0.0653512325149
1,0.996875,0.0110522657785,1.0,1.40443464147e-07
2,1.0,3.7551391614e-07,1.0,1.19209289551e-07
3,1.0,1.30433302544e-05,1.0,1.19209289551e-07
4,1.0,1.64156217352e-05,1.0,1.19209289551e-07
5,1.0,1.48093239289e-06,1.0,1.19209289551e-07
