epoch,acc,loss,val_acc,val_loss
0,0.95625,0.115626093707,1.0,1.65803148775e-05
1,1.0,6.38146603649e-07,1.0,1.42306095086e-07
2,1.0,1.4733531799e-07,1.0,1.19209289551e-07
3,1.0,1.19209289551e-07,1.0,1.19209289551e-07
4,1.0,1.2144446373e-07,1.0,1.19209289551e-07
5,1.0,1.19395554066e-07,1.0,1.19209289551e-07
