epoch,acc,loss,val_acc,val_loss
0,0.98125,0.0638701932433,1.0,1.19209289551e-07
1,1.0,1.52550718724e-07,1.0,1.19209289551e-07
2,1.0,1.19395554066e-07,1.0,1.19209289551e-07
3,1.0,1.19209289551e-07,1.0,1.19209289551e-07
4,1.0,1.70804716504e-07,1.0,1.19209289551e-07
