epoch,acc,loss,val_acc,val_loss
0,0.91875,0.1623185131,1.0,0.00710641602054
1,0.996875,0.0108577052699,1.0,0.00317630510544
2,0.996875,0.00873019366845,1.0,0.00154798989533
3,0.996875,0.00601550873671,1.0,0.000910769225447
4,0.996875,0.00441254590553,1.0,0.000692613907449
