epoch,acc,loss,val_acc,val_loss
0,0.95,0.124408897897,1.0,0.00420612358139
1,0.996875,0.00793472908535,1.0,0.00030982871566
2,0.99375,0.0100367614427,1.0,0.000146345875726
3,1.0,0.00458598880763,1.0,9.78501077384e-05
4,0.996875,0.00414849894213,1.0,0.000137117947804
