epoch,acc,loss,val_acc,val_loss
0,0.540625,0.741960680485,0.5375,0.992195877433
1,0.765625,0.541496822238,0.55625,0.767827880383
2,0.903125,0.319722722471,0.54375,0.752835154533
3,0.9375,0.182984279096,0.51875,0.887742626667
4,0.98125,0.0962969727814,0.53125,0.922873318195
5,0.9875,0.060868395865,0.55,0.986056363583
6,0.996875,0.0333336321637,0.50625,1.06561632156
